t,Site,IMSI,TAC,SNR,SVN,GTPUPDLIP,GTPUPULIP,MCC,MNC,LAC,ULI,SAC,TicketType,APN,PATH,LocDomain,Volume,ActiveSecondsDlSum,ActiveSecondsUlSum,BYTESDownlinkSum,BYTESUplinkSum,BYTESRETRASMDownlinkSum,BYTESRETRASMUplinkSum,CXTBytesDLSum,CXTBytesULSum,CXTDurationSum,IfCXTDurationSum,TCPMSLatencyMsecSum,IfTCPMSLatencyMsecSum,TCPNWLatencyMsecSum,IfTCPNWLatencyMsecSum
1433528099,C_gngyserver_NET0,228032710043791,35922706,161190,5,213.55.204.74,213.55.204.144,228,3,6001,-1,31126,3219,unspec,Unknown,0,1,0,0,0,0,0,0,17932,11413,1684,1,0,0,0,0
1433528099,C_gngyserver_NET0,228032800608240,35904406,7137,1,10.77.1.12,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,android_market,1,1,2,2,5018,1575,0,0,0,0,0,0,30,1,41,1
1433528099,C_gngyserver_NET0,228032800075660,35188506,628952,1,10.42.75.57,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,4,4,7,4881,4652,0,0,0,0,0,0,831,2,211,2
1433528099,C_gngyserver_NET0,228035810072800,35690006,567381,1,10.42.69.4,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,1,1,52,52,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036740080208,35883105,50407,10,10.8.3.4,213.55.204.142,228,3,6003,-1,34725,3219,unspec,dns,0,1,1,1,1788,748,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031780090821,35610006,867834,1,10.77.3.151,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,http_alt,1,1,1,1,104,116,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034720065857,35201806,67130,10,10.200.99.113,213.55.204.145,228,3,22100,-1,61101,3219,unspec,https,0,1,5,6,10487,2983,0,0,0,0,0,0,533,1,126,1
1433528099,C_gngyserver_NET0,228031780089845,35922606,911297,5,10.8.3.5,213.55.204.146,228,3,8004,-1,38111,3219,unspec,apple_push,0,1,3,2,504,577,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035770071733,35952306,216379,1,10.77.3.135,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,1,9,9,53848,14117,0,0,0,0,0,0,56,1,58,1
1433528099,C_gngyserver_NET0,228033750020454,35827005,443542,10,10.42.74.68,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,android_market,1,1,1,1,52,145,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800158447,35204806,266659,5,10.156.163.59,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,2,3,3,460,1158,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810065984,35876105,16754,5,10.8.3.133,213.55.204.141,228,3,8004,-1,56506,3219,unspec,dns,0,1,1,1,1225,770,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800304777,35601006,680684,1,10.42.75.47,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,2,2,2,586,373,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800840674,35925406,804235,5,10.67.23.196,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,http,1,1,21,23,57166,22299,0,0,0,0,0,0,16,1,50,1
1433528099,C_gngyserver_NET0,228031790036668,35882605,778694,10,10.200.99.114,213.55.204.142,228,3,22100,-1,51032,3219,unspec,facebook_dns,0,1,1,1,6388,4178,0,0,0,0,0,0,40,1,15,1
1433528099,C_gngyserver_NET0,228035850034001,35866105,910914,1,10.42.74.226,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,8,10,19750,20704,0,0,0,0,0,0,35,1,24,1
1433528099,C_gngyserver_NET0,228035720091169,35698506,877046,4,10.77.1.24,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,2,2,0,160,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034710021190,35695906,769185,5,10.42.74.40,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,5,12,11,3890,6643,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750082849,1340600,658266,12,10.8.3.5,213.55.204.143,228,3,8006,-1,56864,3219,unspec,apple_push,0,1,6,6,5152,3611,0,0,0,0,0,0,97,1,119,1
1433528099,C_gngyserver_NET0,228036710095761,35586605,599125,1,10.77.4.30,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,http,1,2,88,87,6239716,346227,126,0,0,0,0,0,61,2,1,1
1433528099,C_gngyserver_NET0,228035830051207,35866105,962925,1,10.67.4.137,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,4,93,93,5075589,372136,0,0,0,0,0,0,87,3,108,3
1433528099,C_gngyserver_NET0,228035780092323,35596006,696227,1,10.77.7.167,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033700080757,35859805,170265,1,10.8.3.5,213.55.204.142,228,3,8004,-1,39154,3219,unspec,tcp,0,1,5,4,5496,1902,0,0,0,0,0,0,36,1,59,1
1433528099,C_gngyserver_NET0,228031770083516,35274506,27088,1,10.67.29.193,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,4,31,38,948925,145266,0,374,0,0,0,0,48,3,96,3
1433528099,C_gngyserver_NET0,228035760084701,35922706,170936,5,10.8.3.5,213.55.204.142,228,3,8004,-1,39020,3219,unspec,facebook_dns,0,1,7,7,52016,27857,0,0,0,0,0,0,29,1,54,1
1433528099,C_gngyserver_NET0,228035780082646,35676506,273852,1,10.67.27.19,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,3,3,8559,12741,0,0,0,0,0,0,23,1,13,1
1433528099,C_gngyserver_NET0,228036750081307,35601006,965325,1,10.67.4.136,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,http,1,1,6,6,34666,9188,0,0,0,0,0,0,41,1,40,1
1433528099,C_gngyserver_NET0,228035740067474,1373600,63068,12,10.9.5.204,213.55.204.144,228,3,7004,-1,6923,3219,unspec,facebook_dns,0,1,12,12,48756,30695,4200,116,48756,30695,16,1,86,1,94,1
1433528099,C_gngyserver_NET0,228035730099027,35926406,320129,5,213.55.204.68,213.55.204.146,228,3,8004,-1,19808,3219,unspec,apple_push,0,1,12,13,13603,5823,1560,0,0,0,0,0,367,1,60,1
1433528099,C_gngyserver_NET0,228036750094015,35954405,711814,1,10.67.4.1,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,http,1,1,11,12,119335,23466,0,0,0,0,0,0,35,1,62,1
1433528099,C_gngyserver_NET0,228032800626923,35815004,283148,1,213.55.204.72,213.55.204.144,228,3,7007,-1,56821,3219,unspec,apple_push,0,1,1,1,95,149,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810055781,35443206,46107,5,213.55.204.68,213.55.204.142,228,3,6001,-1,11486,3219,unspec,imap,0,2,33,33,56377,31274,6754,2933,0,0,0,0,372,1,70,1
1433528099,C_gngyserver_NET0,228032800455813,35363306,14265,15,213.55.205.68,213.55.204.143,228,3,9001,-1,19273,3219,unspec,Unknown,0,1,0,0,0,0,0,0,48883986,1593400,13339,1,0,0,0,0
1433528099,C_gngyserver_NET0,228032800457589,99000412,758505,12,10.8.3.134,213.55.204.146,228,3,6006,-1,32362,3219,unspec,apple_push,0,1,1,1,40,52,0,0,0,0,0,0,17635,1,0,0
1433528099,C_gngyserver_NET0,228031710088621,1319500,207589,13,10.8.3.6,213.55.204.144,228,3,22300,-1,44309,3219,unspec,facebook_dns,0,1,13,14,22492,18675,174,87,0,0,0,0,167,1,26,1
1433528099,C_gngyserver_NET0,228031730034292,35609805,208954,1,10.8.3.132,213.55.204.146,228,3,6003,-1,32338,3219,unspec,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036730062152,35161606,112266,10,10.8.3.6,213.55.204.144,228,3,6001,-1,51661,3219,unspec,tcp_p2p,0,2,7,6,815,899,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035830083368,35868405,656403,10,10.156.160.60,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,9,7,8677,3584,0,0,0,0,0,0,115,1,126,1
1433528099,C_gngyserver_NET0,228031890012901,1312400,622378,22,10.8.3.5,213.55.204.146,228,3,8004,-1,59551,3219,unspec,facebook_dns,0,1,5,5,53650,25971,0,0,0,0,0,0,40,1,29,1
1433528099,C_gngyserver_NET0,228032800835553,35755806,776471,1,10.77.7.33,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,7,7,7081,4280,0,0,0,0,0,0,15,1,27,1
1433528099,C_gngyserver_NET0,228035840087329,35205406,196378,10,10.77.0.159,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,3,3,1451,947,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031770093501,35374906,468013,1,10.67.27.223,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,2,2,424,277,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032100014820,1265400,74662,22,213.55.205.69,213.55.204.141,228,3,7016,-1,24637,3219,unspec,dns,0,1,1,2,372,206,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035760054417,35882705,334845,10,10.42.69.133,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031870006825,35420106,235516,1,10.77.3.134,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,3,4,345,547,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035840099545,35854405,487703,6,10.67.66.112,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,29,29,1561634,89522,0,0,0,0,0,0,17,1,31,1
1433528099,C_gngyserver_NET0,228031790028032,35880105,96119,10,10.8.3.4,213.55.204.144,228,3,6003,-1,33694,3219,unspec,imap,0,4,13,13,12687,8827,0,0,0,0,0,0,540,2,72,2
1433528099,C_gngyserver_NET0,228032800443796,35835106,290056,3,10.77.7.164,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,3,5,3,370,324,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035830088663,35698106,324990,3,10.42.74.57,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,6,6,3731,2867,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031790075870,35443006,644482,4,10.67.64.197,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,1,1,124,132,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031730097604,1385100,366074,5,10.77.1.14,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,1,0,0,0,0,0,0,0,0,7209,1,0,0,0,0
1433528099,C_gngyserver_NET0,228033760020627,35866105,692307,1,10.77.7.10,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,3,12,14,2317,4511,0,0,0,0,0,0,15,1,197,1
1433528099,C_gngyserver_NET0,228035740088949,1340800,897471,9,10.77.8.151,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,6,74,73,27269,205726,242,218,0,0,0,0,62,2,137,2
1433528099,C_gngyserver_NET0,228035850060683,35697606,783251,3,10.42.197.8,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,5,9,7,2488,1332,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800837082,35755806,655808,1,10.67.10.251,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,2530,1169,0,0,0,0,0,0,24,1,38,1
1433528099,C_gngyserver_NET0,228036740053296,35854405,723633,5,10.67.11.15,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,binary-download,1,1,7,7,25445,6410,0,0,0,0,0,0,16,1,0,0
1433528099,C_gngyserver_NET0,228036740081009,35205306,19306,7,10.8.3.133,213.55.204.144,228,3,8004,-1,36538,3219,unspec,dns,0,1,2,1,1320,751,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800142725,35442906,587333,5,10.8.3.132,213.55.204.143,228,3,6003,-1,32849,3219,unspec,dns,0,1,1,1,155,75,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810063693,1371500,55189,11,10.67.27.182,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,4,63,62,32172,23258,1674,0,0,0,0,0,29,1,138,1
1433528099,C_gngyserver_NET0,228033700082374,35274506,153207,1,10.42.69.70,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,1,1,40,114,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031960005460,1366900,106156,22,213.55.204.71,213.55.204.141,228,3,6001,-1,31119,3219,unspec,https,0,1,5,25,1803,10304,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034720071026,35929906,2442,3,10.67.27.194,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,2,3,780,481,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035740081649,35198506,922903,10,10.67.25.6,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,dns,1,4,19,23,43423,19799,4302,0,0,0,0,0,810,2,187,2
1433528099,C_gngyserver_NET0,228032800812031,35197706,182564,9,10.67.24.140,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,1,1,1,309,213,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033720025467,35854605,91715,10,10.67.24.1,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,2,3,3,1944,1030,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035860039231,1300800,353866,18,213.55.204.69,213.55.204.143,228,3,8004,-1,15613,3219,unspec,https,0,1,32,35,56298,20829,0,0,0,0,0,0,410,1,35,1
1433528099,C_gngyserver_NET0,228036740051773,35854405,705543,5,10.8.3.4,213.55.204.142,228,3,6003,-1,52419,3219,unspec,dns,0,1,2,2,2341,1095,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035730080639,35922606,102159,3,10.8.3.6,213.55.204.141,228,3,6006,-1,35093,3219,unspec,https,0,1,5,5,47812,15110,0,0,0,0,0,0,38,1,20,1
1433528099,C_gngyserver_NET0,228032800027812,35517906,522003,40,10.42.76.6,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,3,8,3,2241,8108,0,0,0,0,0,0,32,1,29,1
1433528099,C_gngyserver_NET0,228036820034820,35868405,452819,10,10.67.17.109,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,4,3,32986,4639,0,0,0,0,0,0,14,1,116,1
1433528099,C_gngyserver_NET0,228031880027419,35371805,698620,1,10.8.3.5,213.55.204.146,228,3,8004,-1,36842,3219,unspec,https,0,7,119,88,190391,98076,4954,1296,0,0,0,0,7635,7,147,6
1433528099,C_gngyserver_NET0,228032800329288,35695606,3774,5,10.77.3.135,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,stun,1,1,6,5,5434,4809,0,0,0,0,0,0,26,1,127,1
1433528099,C_gngyserver_NET0,228031760091509,35274506,717338,1,193.254.144.46,213.55.204.142,262,1,21137,-1,347,3219,unspec,https,0,4,11,10,23649,11834,0,0,0,0,0,0,157,2,199,2
1433528099,C_gngyserver_NET0,228032800183125,35201706,997786,10,213.55.204.68,213.55.204.143,228,3,6001,-1,11053,3219,unspec,apple_push,0,1,2,2,242,368,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800839057,35755806,665321,1,10.67.24.179,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,4,11,13,20472,11570,1408,0,0,0,0,0,28,2,47,2
1433528099,C_gngyserver_NET0,228031780055726,35787105,131327,1,10.8.3.5,213.55.204.144,228,3,8004,-1,39337,3219,unspec,https,0,5,13,13,34211,18195,0,502,0,0,0,0,957,3,78,3
1433528099,C_gngyserver_NET0,228035770035736,35809105,342576,68,10.67.65.3,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,2,39,40,389611,71117,81,0,0,0,0,0,32,2,25,2
1433528099,C_gngyserver_NET0,228032800295401,35836706,125749,5,10.67.64.193,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035870036625,35744105,66267,1,10.67.16.132,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,12,229,236,203951298,2656571,1523917,2249,0,0,0,0,119,8,161,6
1433528099,C_gngyserver_NET0,228031770093782,35868605,620954,10,10.67.24.2,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,3,1,12,40,1031,0,158,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035840091765,35589106,93162,4,10.42.68.196,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,browsing,1,1,2,3,685,711,0,0,0,0,0,0,25,1,0,0
1433528099,C_gngyserver_NET0,228032800143184,35438006,303882,5,10.8.3.5,213.55.204.144,228,3,8006,-1,56285,3219,unspec,apple_push,0,1,1,2,178,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035870027849,35676506,224192,1,10.8.3.134,213.55.204.143,228,3,6001,-1,31118,3219,unspec,facebook_dns,0,1,15,6,23909,20067,5577,1916,0,0,0,0,79,1,14,1
1433528099,C_gngyserver_NET0,228035740075646,35868505,99901,10,10.42.75.81,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,3,2,2170,2095,0,0,0,0,0,0,23,1,114,1
1433528099,C_gngyserver_NET0,228035750090823,1362200,754992,12,10.87.0.6,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,2,11,12,25343,14908,0,0,0,0,0,0,54,2,226,2
1433528099,C_gngyserver_NET0,228035740090891,35695106,935710,5,10.8.3.6,213.55.204.142,228,3,6006,-1,32102,3219,unspec,tcp,0,1,1,1,128,181,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035700072664,35827005,902254,10,10.42.74.38,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,1,2,0,320,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035760056423,35836006,426331,5,10.67.35.5,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,5,14,13,9477,4351,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031720066473,35576205,556679,75,10.8.3.134,213.55.204.145,228,3,6001,-1,31241,3219,unspec,facebook_dns,0,7,52,50,3609261,191095,2868,10534,0,0,0,0,221,2,28,2
1433528099,C_gngyserver_NET0,228031880011069,1318800,248495,18,10.8.3.5,213.55.204.142,228,3,8004,-1,39387,3219,unspec,imap,0,1,4,5,2502,2676,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035770069654,35804605,333074,47,10.8.3.5,213.55.204.145,228,3,8004,-1,59397,3219,unspec,http,0,1,3,6,228,1752,0,0,0,0,0,0,101,1,13,1
1433528099,C_gngyserver_NET0,228035760089994,35925206,172668,5,10.77.8.152,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031780099758,35372606,672094,1,10.67.27.188,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,13,10,8726,13853,0,0,0,0,0,0,8,1,48,1
1433528099,C_gngyserver_NET0,228035860046322,1366000,524175,22,10.8.3.6,213.55.204.145,228,3,6001,-1,10365,3219,unspec,http,0,1,7,7,120656,19560,0,0,0,0,0,0,36,1,32,1
1433528099,C_gngyserver_NET0,228032800302956,1362000,686399,12,10.8.137.35,213.55.204.143,228,3,12,-1,1,3219,unspec,apple_push,0,1,1,1,178,1244,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036740055734,35201906,386043,10,10.42.74.117,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,2,2,4137,4424,0,0,0,0,0,0,30,1,126,1
1433528099,C_gngyserver_NET0,228032800466335,35925206,441635,5,10.8.3.132,213.55.204.142,228,3,6003,-1,53310,3219,unspec,facebook_dns,0,2,30,22,164793,91466,7044,19432,0,0,0,0,214,2,286,2
1433528099,C_gngyserver_NET0,228031810000134,86257102,698009,0,10.8.3.4,213.55.204.144,228,3,6003,-1,33393,3219,unspec,udp,0,15,423,433,117561545,3349810,1206,1897,0,0,0,0,711,9,348,8
1433528099,C_gngyserver_NET0,228032800158858,35601006,681076,1,10.67.5.1,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,4,6,2445,5320,0,0,0,0,0,0,44,1,32,1
1433528099,C_gngyserver_NET0,228032800207639,35205206,125684,10,10.8.3.132,213.55.204.144,228,3,6003,-1,53082,3219,unspec,http,0,2,6,6,13476,5868,0,0,0,0,0,0,80,2,0,0
1433528099,C_gngyserver_NET0,228032800276085,1326400,113719,22,10.8.3.133,213.55.204.142,228,3,8006,-1,57362,3219,unspec,apple_push,0,1,2,3,230,452,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031890010333,35420106,720115,1,10.67.64.228,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,5,55,58,454356,93799,1516,612,0,0,0,0,63,3,55,3
1433528099,C_gngyserver_NET0,228035830093486,35882905,385382,10,10.77.5.32,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,1,2,12,1441,2518,0,0,0,0,0,0,51,1,12,1
1433528099,C_gngyserver_NET0,228032770003738,1300400,959664,12,213.55.204.75,213.55.204.141,228,3,8004,-1,58607,3219,unspec,apple_push,0,2,6,46,1100,11293,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036730068690,86214902,603505,1,10.8.3.134,213.55.204.142,228,3,6006,-1,53851,3219,unspec,facebook_dns,0,2,23,22,545315,83781,1410,4212,0,0,0,0,200,2,44,2
1433528099,C_gngyserver_NET0,228031300033387,35205506,495364,10,10.8.3.6,213.55.204.144,228,3,6006,-1,55023,3219,unspec,apple_push,0,1,1,2,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031780050707,35854605,730936,10,213.55.204.69,213.55.204.142,228,3,8006,-1,16798,3219,unspec,Unknown,0,1,0,0,0,0,0,0,32863580,5117947,32012,1,0,0,0,0
1433528099,C_gngyserver_NET0,228035740082078,35207106,296277,5,10.67.66.137,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,6,61,46,52915,32919,0,3404,0,0,0,0,271,3,393,3
1433528099,C_gngyserver_NET0,228036730052607,35695706,21002,5,10.8.3.132,213.55.204.142,228,3,6003,-1,53781,3219,unspec,https,0,1,4,5,9992,7817,0,0,0,0,0,0,34,1,56,1
1433528099,C_gngyserver_NET0,228035750061926,35868705,126139,10,10.8.3.4,213.55.204.142,228,3,6003,-1,37220,3219,unspec,facebook_dns,0,1,5,3,4812,1983,0,742,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750074851,35205406,174540,10,10.42.196.13,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,pop3s,1,1,4,4,50759,3339,0,0,0,0,0,0,26,1,38,1
1433528099,C_gngyserver_NET0,228035800097969,35544905,499866,1,10.8.3.134,213.55.204.145,228,3,6001,-1,31442,3219,unspec,facebook_dns,0,1,10,9,3256,5688,0,0,0,0,0,0,86,1,62,1
1433528099,C_gngyserver_NET0,228035830081960,35876205,56037,8,10.9.3.4,213.55.204.142,228,3,7016,-1,45611,3219,unspec,apple_push,0,1,1,2,178,226,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035780088217,35922606,714074,5,10.67.29.124,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,3,3,4137,2675,0,0,0,0,0,0,54,1,245,1
1433528099,C_gngyserver_NET0,228031870028030,35824005,201447,58,10.77.4.4,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,1,7,7,1338,1072,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800199857,35883105,275271,10,10.8.3.6,213.55.204.141,228,3,6001,-1,31287,3219,unspec,apple_push,0,4,10,4,4870,6290,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034710055215,35374906,948457,1,10.67.28.104,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,tcp,1,3,73,79,14507,29134,0,0,0,0,0,0,14,1,126,1
1433528099,C_gngyserver_NET0,228035730063144,35697606,215141,3,10.8.3.4,213.55.204.145,228,3,6003,-1,32904,3219,unspec,dns,0,1,1,1,847,404,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750074097,35601006,124095,1,10.67.64.72,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,2315,1102,0,0,0,0,0,0,26,1,29,1
1433528099,C_gngyserver_NET0,228032800300239,35836506,25374,5,10.67.28.104,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,11,12,327842,16831,0,0,0,0,0,0,27,1,124,1
1433528099,C_gngyserver_NET0,228035730060372,1362400,756101,9,10.8.3.134,213.55.204.141,228,3,6001,-1,51671,3219,unspec,https,0,1,6,4,1396,916,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035760072657,35835906,459444,5,10.77.3.147,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,1,1,162,74,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033740028311,35332106,480660,2,10.8.3.132,213.55.204.146,228,3,6003,-1,32279,3219,unspec,skype_https,0,1,11,11,53714,20705,0,180,0,0,0,0,67,1,14,1
1433528099,C_gngyserver_NET0,228036750060773,35584706,227839,1,10.67.64.99,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,5,5,8091,2561,0,0,0,0,0,0,15,1,140,1
1433528099,C_gngyserver_NET0,228035730085769,35420106,345164,1,151.58.185.4,213.55.204.145,222,88,10084,-1,15171,3219,unspec,http,0,1,5,6,8037,1372,0,0,0,0,0,0,424,1,0,0
1433528099,C_gngyserver_NET0,228035730094475,1362800,599671,12,10.67.29.2,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,1,1,4,40,366,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035760051351,35590206,336989,5,10.67.17.113,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,3,3,14786,6934,0,0,0,0,0,0,14,1,83,1
1433528099,C_gngyserver_NET0,228035730088814,1334800,657249,8,10.77.3.141,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,1,5,5,14093,4354,0,0,0,0,0,0,61,1,139,1
